Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
Vha16-4,FBgn0262513,,,,,FBgn0262513,Vha16-4
Vha16-5,FBgn0032294,,,,,FBgn0032294,Vha16-5
Vha26,FBgn0283535,,,,,FBgn0283535,Vha26
Vha36-1,FBgn0022097,,,,,FBgn0022097,Vha36-1
Vha36-2,FBgn0033706,,,,,FBgn0033706,Vha36-2
Vha36-3,FBgn0040377,,,,,FBgn0040377,Vha36-3
Vha44,FBgn0262511,,,,,FBgn0262511,Vha44
Vha55,FBgn0005671,,,,,FBgn0005671,Vha55
Vha68-1,FBgn0265262,,,,,FBgn0265262,Vha68-1
Vha68-2,FBgn0263598,,,,,FBgn0263598,Vha68-2
Vha68-3,FBgn0032464,,,,,FBgn0032464,Vha68-3
VhaAC39-1,FBgn0285910,,,,,FBgn0285910,VhaAC39-1
VhaAC45,FBgn0262515,,,,,FBgn0262515,VhaAC45
VhaM9.7-a,FBgn0035521,,,,,FBgn0035521,VhaM9.7-a
VhaM9.7-b,FBgn0028663,,,,,FBgn0028663,VhaM9.7-b
VhaM9.7-c,FBgn0028664,,,,,FBgn0028664,VhaM9.7-c
VhaM9.7-d,FBgn0038458,,,,,FBgn0038458,VhaM9.7-d
VhaPPA1-1,FBgn0028662,,,,,FBgn0028662,VhaPPA1-1
VhaPPA1-2,FBgn0262514,,,,,FBgn0262514,VhaPPA1-2
VhaSFD,FBgn0027779,,,,,FBgn0027779,VhaSFD
vib,FBgn0267975,,,,,FBgn0267975,vib
Vkor,FBgn0053544,,,,,FBgn0053544,Vkor
Vmat,FBgn0260964,,,,,FBgn0260964,Vmat
Vps15,FBgn0260935,,,,,FBgn0260935,Vps15
vret,FBgn0263143,,,,,FBgn0263143,vret
w,FBgn0003996,,,,,FBgn0003996,w
wal,FBgn0010516,,,,,FBgn0010516,wal
wat,FBgn0039620,,,,,FBgn0039620,wat
whd,FBgn0261862,,,,,FBgn0261862,whd
wol,FBgn0261020,,,,,FBgn0261020,wol
wun,FBgn0016078,,,,,FBgn0016078,wun
wun2,FBgn0041087,,,,,FBgn0041087,wun2
Wwox,FBgn0031972,,,,,FBgn0031972,Wwox
xit,FBgn0029906,,,,,FBgn0029906,xit
y,FBgn0004034,,,,,FBgn0004034,y
yellow-f,FBgn0041710,,,,,FBgn0041710,yellow-f
yellow-f2,FBgn0038105,,,,,FBgn0038105,yellow-f2
yip2,FBgn0040064,,,,,FBgn0040064,yip2
Yp1,FBgn0004045,,,,,FBgn0004045,Yp1
Yp2,FBgn0005391,,,,,FBgn0005391,Yp2
Yp3,FBgn0004047,,,,,FBgn0004047,Yp3
zuc,FBgn0261266,,,,,FBgn0261266,zuc
Zw,FBgn0004057,,,,,FBgn0004057,Zw
