Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
TwdlV,FBgn0037227,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0037227,TwdlV
TwdlW,FBgn0038487,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0038487,TwdlW
TwdlX,FBgn0052571,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0052571,TwdlX
TwdlY,FBgn0052570,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0052570,TwdlY
TwdlZ,FBgn0052569,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; Tweedle,FBgn0052569,TwdlZ
tyn,FBgn0284435,Drosophila Matrisome Genes,Apical Matrix,,Zona Pellucida-domain-containing Proteins,FBgn0284435,tyn
upd1,FBgn0004956,Drosophila Matrisome Genes,Secreted Factors,,Unpaired Family,FBgn0004956,upd1
upd2,FBgn0030904,Drosophila Matrisome Genes,Secreted Factors,,Unpaired Family,FBgn0030904,upd2
upd3,FBgn0053542,Drosophila Matrisome Genes,Secreted Factors,,Unpaired Family,FBgn0053542,upd3
Vago,FBgn0030262,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0030262,Vago
Vajk1,FBgn0028938,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0028938,Vajk1
Vajk2,FBgn0032538,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0032538,Vajk2
Vajk3,FBgn0028544,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0028544,Vajk3
Vajk4,FBgn0050101,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0050101,Vajk4
verm,FBgn0261341,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins; Chitin Deacetylase,FBgn0261341,verm
vkg,FBgn0016075,Homologs/Orthologs to Mammalian Core Matrisome Genes,Collagens,,Basement Membrane,FBgn0016075,vkg
Vm26Aa,FBgn0003979,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Vitelline Membrane,FBgn0003979,Vm26Aa
Vm26Ab,FBgn0003980,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Vitelline Membrane,FBgn0003980,Vm26Ab
Vm26Ac,FBgn0086266,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Vitelline Membrane,FBgn0086266,Vm26Ac
Vm32E,FBgn0014076,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Vitelline Membrane,FBgn0014076,Vm32E
Vm34Ca,FBgn0003983,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Vitelline Membrane,FBgn0003983,Vm34Ca
Vml,FBgn0085362,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Vitelline Membrane,FBgn0085362,Vml
vn,FBgn0003984,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,EGFR Ligand,FBgn0003984,vn
wb,FBgn0261563,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,Basement Membrane; Laminin,FBgn0261563,wb
wg,FBgn0284084,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,Wnt Family,FBgn0284084,wg
Wnt10,FBgn0031903,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,Wnt Family,FBgn0031903,Wnt10
Wnt2,FBgn0004360,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,Wnt Family,FBgn0004360,Wnt2
Wnt4,FBgn0010453,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,Wnt Family,FBgn0010453,Wnt4
Wnt5,FBgn0010194,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,Wnt Family,FBgn0010194,Wnt5
Wnt6,FBgn0031902,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,Wnt Family,FBgn0031902,Wnt6
wntD,FBgn0038134,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,Secreted Factors,,Wnt Family,FBgn0038134,wntD
yellow-g,FBgn0041709,Drosophila Matrisome Genes,Apical Matrix,,Eggshell; Vitelline Membrane,FBgn0041709,yellow-g
zye,FBgn0036985,Drosophila Matrisome Genes,Apical Matrix,,Zona Pellucida-domain-containing Proteins,FBgn0036985,zye
