Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
nerfin-2,FBgn0041105,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0041105,nerfin-2
net,FBgn0002931,DNA-binding with transcription factor activity,HLH,Medium,TFscore=6,FBgn0002931,net
Neu2,FBgn0037085,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0037085,Neu2
Nf-YA,FBgn0035993,DNA-binding with transcription factor activity,CBFB_NFYA,Medium,TFscore=6,FBgn0035993,Nf-YA
Nf-YB,FBgn0032816,DNA-binding with transcription factor activity,CBFA/NFYB_topo|CBFA_NFYB_domain,High,TFscore=5,FBgn0032816,Nf-YB
Nf-YC,FBgn0029905,DNA-binding with transcription factor activity,CBFA_NFYB_domain,High,TFscore=5,FBgn0029905,Nf-YC
NFAT,FBgn0030505,DNA-binding with transcription factor activity,RHD|TIG,High,TFscore=5,FBgn0030505,NFAT
NfI,FBgn0042696,DNA-binding with transcription factor activity,MH1,Medium,TFscore=6,FBgn0042696,NfI
nht,FBgn0041103,DNA-binding with transcription factor activity,,,,FBgn0041103,nht
Nipped-A,FBgn0053554,Chromatin regulation,,,,FBgn0053554,Nipped-A
NK7.1,FBgn0024321,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0024321,NK7.1
noc,FBgn0005771,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0005771,noc
nom,FBgn0037617,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0037617,nom
nonA,FBgn0004227,Maybe TF,,,,FBgn0004227,nonA
nonA-l,FBgn0015520,Maybe TF,,,,FBgn0015520,nonA-l
Not1,FBgn0085436,DNA-binding with transcription factor activity,,Medium,,FBgn0085436,Not1
Not10,FBgn0260444,Maybe TF,,,,FBgn0260444,Not10
Not3,FBgn0033029,Co-factor,,,,FBgn0033029,Not3
Nprl2,FBgn0030800,Maybe TF,,,,FBgn0030800,Nprl2
nub,FBgn0085424,DNA-binding with transcription factor activity,Homeobox|Pou,High,TFscore=1,FBgn0085424,nub
Nufip,FBgn0036812,DNA-binding with transcription factor activity,,Medium,,FBgn0036812,Nufip
Nurf-38,FBgn0016687,Chromatin regulation,,,,FBgn0016687,Nurf-38
nvy,FBgn0005636,DNA-binding with transcription factor activity,,,,FBgn0005636,nvy
Oaz,FBgn0261613,DNA-binding with transcription factor activity,zf-C2H2,,TFscore=6,FBgn0284250,Oaz
oc,FBgn0004102,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0004102,oc
Octbeta2R,FBgn0038063,DNA-binding with transcription factor activity,,Medium,,FBgn0038063,Octbeta2R
odd,FBgn0002985,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=4,FBgn0002985,odd
OdsH,FBgn0026058,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0026058,OdsH
Oli,FBgn0032651,DNA-binding with transcription factor activity,HLH,Medium,TFscore=6,FBgn0032651,Oli
onecut,FBgn0028996,DNA-binding with transcription factor activity,CUT|Homeobox,High,TFscore=1,FBgn0028996,onecut
opa,FBgn0003002,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0003002,opa
Opbp,FBgn0050443,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0050443,Opbp
Optix,FBgn0025360,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0025360,Optix
org-1,FBgn0021767,DNA-binding with transcription factor activity,T-box,High,TFscore=3,FBgn0021767,org-1
osa,FBgn0261885,DNA-binding with transcription factor activity,ARID,,TFscore=5,FBgn0261885,osa
otp,FBgn0015524,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0015524,otp
ovo,FBgn0003028,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0003028,ovo
p53,FBgn0039044,DNA-binding with transcription factor activity,P53,High,TFscore=1,FBgn0039044,p53
pad,FBgn0038418,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0038418,pad
pan,FBgn0085432,DNA-binding with transcription factor activity,HMG_box,High,TFscore=1,FBgn0085432,pan
Parp,FBgn0010247,DNA-binding with transcription factor activity,,,,FBgn0010247,Parp
pb,FBgn0051481,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0051481,pb
Pbp45,FBgn0038371,DNA-binding with transcription factor activity,,,,FBgn0038371,Pbp45
Pbp49,FBgn0260398,DNA-binding with transcription factor activity,,High,,FBgn0260398,Pbp49
Pbp95,FBgn0037540,DNA-binding with transcription factor activity,,Medium,,FBgn0037540,Pbp95
Pc,FBgn0003042,Chromatin regulation,,,,FBgn0003042,Pc
Pcf11,FBgn0264962,DNA-binding with transcription factor activity,,,,FBgn0264962,Pcf11
Pcl,FBgn0003044,DNA-binding with transcription factor activity,,,,FBgn0003044,Pcl
pdm2,FBgn0004394,DNA-binding with transcription factor activity,Homeobox|Pou,High,TFscore=1,FBgn0004394,pdm2
pdm3,FBgn0261588,DNA-binding with transcription factor activity,Homeobox|Pou,,TFscore=6,FBgn0261588,pdm3
Pdp1,FBgn0016694,DNA-binding with transcription factor activity,bZIP,High,TFscore=1,FBgn0016694,Pdp1
peb,FBgn0003053,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0003053,peb
Pep,FBgn0004401,DNA-binding with transcription factor activity,,High,,FBgn0004401,Pep
per,FBgn0003068,Co-factor,,,,FBgn0003068,per
PGRP-LC,FBgn0035976,Maybe TF,,,,FBgn0035976,PGRP-LC
ph-d,FBgn0004860,Chromatin regulation,,,,FBgn0004860,ph-d
ph-p,FBgn0004861,DNA-binding with transcription factor activity,,,,FBgn0004861,ph-p
PHDP,FBgn0025334,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0025334,PHDP
pho,FBgn0002521,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=5,FBgn0002521,pho
phol,FBgn0035997,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=5,FBgn0035997,phol
phtf,FBgn0028579,DNA-binding with transcription factor activity,,Medium,,FBgn0028579,phtf
Pif1A,FBgn0261015,DNA-binding with transcription factor activity,,Medium,,FBgn0261015,Pif1A
Pif1B,FBgn0046874,DNA-binding with transcription factor activity,,Medium,,FBgn0046874,Pif1B
pita,FBgn0034878,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0034878,pita
Plzf,FBgn0032401,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0032401,Plzf
pnr,FBgn0003117,DNA-binding with transcription factor activity,GATA,High,TFscore=1,FBgn0003117,pnr
pnt,FBgn0003118,DNA-binding with transcription factor activity,Ets,High,TFscore=1,FBgn0003118,pnt
polybromo,FBgn0039227,DNA-binding with transcription factor activity,HMG_box,Medium,TFscore=6,FBgn0039227,polybromo
Pop2,FBgn0036239,DNA-binding with transcription factor activity,,,,FBgn0036239,Pop2
Poxm,FBgn0003129,DNA-binding with transcription factor activity,PAX,Medium,TFscore=6,FBgn0003129,Poxm
Poxn,FBgn0003130,DNA-binding with transcription factor activity,PAX,Medium,TFscore=6,FBgn0003130,Poxn
Pph13,FBgn0023489,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0023489,Pph13
ppl,FBgn0027945,DNA-binding with transcription factor activity,,Medium,,FBgn0027945,ppl
pps,FBgn0082831,DNA-binding with transcription factor activity,,,,FBgn0082831,pps
prd,FBgn0003145,DNA-binding with transcription factor activity,Homeobox|PAX,High,TFscore=1,FBgn0003145,prd
pros,FBgn0004595,DNA-binding with transcription factor activity,Prox1,High,TFscore=1,FBgn0004595,pros
Psc,FBgn0005624,DNA-binding with transcription factor activity,,,,FBgn0005624,Psc
psq,FBgn0263102,DNA-binding with transcription factor activity,HTH_psq,,TFscore=5,FBgn0263102,psq
ptip,FBgn0052133,Chromatin regulation,,,,FBgn0052133,Ptip
Ptx1,FBgn0020912,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0020912,Ptx1
Pur-alpha,FBgn0022361,DNA-binding with transcription factor activity,,High,,FBgn0022361,Pur-alpha
pygo,FBgn0043900,DNA-binding with transcription factor activity,,,,FBgn0043900,pygo
pzg,FBgn0259785,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0259785,pzg
Rabex-5,FBgn0262937,DNA-binding with transcription factor activity,zf-A20,,TFscore=6,FBgn0262937,Rabex-5
ranshi,FBgn0037620,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0037620,ranshi
Ravus,FBgn0038128,DNA-binding with transcription factor activity,BESS,Medium,TFscore=6,FBgn0038128,Ravus
Rbf,FBgn0015799,DNA-binding with transcription factor activity,,,,FBgn0015799,Rbf
Rbf2,FBgn0038390,DNA-binding with transcription factor activity,,,,FBgn0038390,Rbf2
Rbsn-5,FBgn0261064,DNA-binding with transcription factor activity,,Medium,,FBgn0261064,Rbsn-5
reb,FBgn0033667,Maybe TF,,,,FBgn0033667,reb
Rel,FBgn0014018,DNA-binding with transcription factor activity,RHD|TIG,High,TFscore=4,FBgn0014018,Rel
repo,FBgn0011701,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0011701,repo
retn,FBgn0004795,DNA-binding with transcription factor activity,ARID,High,TFscore=5,FBgn0004795,retn
Rfx,FBgn0020379,DNA-binding with transcription factor activity,RFX_DNA_binding,High,TFscore=5,FBgn0020379,Rfx
Rga,FBgn0017550,Co-factor,,,,FBgn0017550,Rga
rgr,FBgn0267792,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0267792,rgr
rhea,FBgn0260442,Maybe TF,,,,FBgn0260442,rhea
rhi,FBgn0004400,Chromatin regulation,,,,FBgn0004400,rhi
rib,FBgn0003254,DNA-binding with transcription factor activity,HTH_psq,Medium,TFscore=6,FBgn0003254,rib
rig,FBgn0250850,Co-factor,,,,FBgn0250850,rig
rn,FBgn0267337,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0267337,rn
rno,FBgn0035106,DNA-binding with transcription factor activity,,,,FBgn0035106,rno
ro,FBgn0003267,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0003267,ro
Roc1b,FBgn0040291,Maybe TF,,,,FBgn0040291,Roc1b
Rootletin,FBgn0039152,DNA-binding with transcription factor activity,,Medium,,FBgn0039152,Root
row,FBgn0033998,DNA-binding with transcription factor activity,AT_hook,Medium,TFscore=6,FBgn0033998,row
Rpb10,FBgn0039218,DNA-binding with transcription factor activity,,,,FBgn0039218,Rpb10
Rpb11,FBgn0032634,DNA-binding with transcription factor activity,,,,FBgn0032634,Rpb11
Rpb4,FBgn0263757,DNA-binding with transcription factor activity,,Medium,,FBgn0263757,Rpb4
Rpb7,FBgn0051155,Maybe TF,,,,FBgn0051155,Rpb7
Rpd3,FBgn0015805,Chromatin regulation,,,,FBgn0015805,HDAC1
RpII15,FBgn0004855,DNA-binding with transcription factor activity,,,,FBgn0004855,RpII15
RpL10,FBgn0024733,Maybe TF,,,,FBgn0024733,RpL10
RpL7-like,FBgn0032404,Co-factor,,,,FBgn0032404,RpL7-like
Rtf1,FBgn0034722,DNA-binding with transcription factor activity,,,,FBgn0034722,Rtf1
run,FBgn0003300,DNA-binding with transcription factor activity,Runt,High,TFscore=4,FBgn0003300,run
RunxA,FBgn0083981,DNA-binding with transcription factor activity,Runt,Medium,TFscore=6,FBgn0083981,RunxA
RunxB,FBgn0259162,DNA-binding with transcription factor activity,Runt,Medium,TFscore=6,FBgn0259162,RunxB
Rx,FBgn0020617,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0020617,Rx
sa,FBgn0002842,Maybe TF,,,,FBgn0002842,sa
sage,FBgn0037672,DNA-binding with transcription factor activity,HLH,High,TFscore=3,FBgn0037672,sage
salm,FBgn0261648,DNA-binding with transcription factor activity,zf-C2H2,,TFscore=6,FBgn0261648,salm
salr,FBgn0000287,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0000287,salr
Sap30,FBgn0030788,Co-factor,,,,FBgn0030788,Sap30
sba,FBgn0016754,DNA-binding with transcription factor activity,,Medium,,FBgn0016754,sba
sbb,FBgn0010575,DNA-binding with transcription factor activity,,Medium,,FBgn0285917,sbb
sc,FBgn0004170,DNA-binding with transcription factor activity,HLH,High,TFscore=1,FBgn0004170,sc
SC35,FBgn0265298,Chromatin regulation,,,,FBgn0265298,SC35
Sce,FBgn0003330,Chromatin regulation,,,,FBgn0003330,Sce
schlank,FBgn0040918,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0040918,schlank
Scm,FBgn0003334,DNA-binding with transcription factor activity,,,,FBgn0003334,Scm
Scr,FBgn0003339,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0003339,Scr
scro,FBgn0028993,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0287186,scro
scrt,FBgn0004880,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0004880,scrt
sd,FBgn0003345,DNA-binding with transcription factor activity,TEA,High,TFscore=1,FBgn0003345,sd
sens,FBgn0002573,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=2,FBgn0002573,sens
sens-2,FBgn0051632,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0051632,sens-2
seq,FBgn0028991,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0028991,seq
Set2,FBgn0030486,DNA-binding with transcription factor activity,AT_hook,Medium,TFscore=6,FBgn0030486,Set2
Sfmbt,FBgn0032475,Chromatin regulation,,,,FBgn0032475,Sfmbt
shn,FBgn0003396,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0003396,shn
Side,FBgn0032741,DNA-binding with transcription factor activity,HLH,Medium,TFscore=6,FBgn0032741,Sidpn
sim,FBgn0004666,DNA-binding with transcription factor activity,HLH,High,TFscore=2,FBgn0004666,sim
sima,FBgn0266411,DNA-binding with transcription factor activity,HLH,High,TFscore=2,FBgn0266411,sima
simj,FBgn0010762,DNA-binding with transcription factor activity,,,,FBgn0010762,simj
Sin3A,FBgn0022764,DNA-binding with transcription factor activity,,,,FBgn0022764,Sin3A
Sir2,FBgn0024291,Chromatin regulation,,,,FBgn0024291,Sirt1
Sirt4,FBgn0029783,Chromatin regulation,,,,FBgn0029783,Sirt4
Sirt6,FBgn0037802,Chromatin regulation,,,,FBgn0037802,Sirt6
Sirt7,FBgn0039631,Chromatin regulation,,,,FBgn0039631,Sirt7
sisA,FBgn0003411,DNA-binding with transcription factor activity,bZIP,Medium,TFscore=6,FBgn0003411,sisA
Six4,FBgn0027364,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0027364,Six4
skd,FBgn0003415,Co-factor,,,,FBgn0003415,skd
SkpE,FBgn0031074,DNA-binding with transcription factor activity,,,,FBgn0031074,SkpE
slbo,FBgn0005638,DNA-binding with transcription factor activity,bZIP,High,TFscore=1,FBgn0005638,slbo
slou,FBgn0002941,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0002941,slou
slp1,FBgn0003430,DNA-binding with transcription factor activity,Fork_head,High,TFscore=5,FBgn0003430,slp1
slp2,FBgn0004567,DNA-binding with transcription factor activity,Fork_head,High,TFscore=1,FBgn0004567,slp2
Smox,FBgn0025800,DNA-binding with transcription factor activity,MH1,Medium,TFscore=6,FBgn0025800,Smox
Smr,FBgn0265523,DNA-binding with transcription factor activity,Myb_DNA-binding,Medium,TFscore=6,FBgn0265523,Smr
sna,FBgn0003448,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0003448,sna
SNCF,FBgn0036349,Maybe TF,,,,FBgn0036349,SNCF
Snoo,FBgn0085450,Maybe TF,Ski_Sno,,TFscore=NA,FBgn0085450,Snoo
Snr1,FBgn0011715,Chromatin regulation,,,,FBgn0011715,Snr1
so,FBgn0003460,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0003460,so
sob,FBgn0004892,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0004892,sob
Sox100B,FBgn0024288,DNA-binding with transcription factor activity,HMG_box,High,TFscore=5,FBgn0024288,Sox100B
Sox102F,FBgn0039938,DNA-binding with transcription factor activity,HMG_box,Medium,TFscore=6,FBgn0039938,Sox102F
Sox14,FBgn0005612,DNA-binding with transcription factor activity,HMG_box,High,TFscore=5,FBgn0005612,Sox14
Sox15,FBgn0005613,DNA-binding with transcription factor activity,HMG_box,Medium,TFscore=6,FBgn0005613,Sox15
Sox21a,FBgn0036411,DNA-binding with transcription factor activity,HMG_box,Medium,TFscore=6,FBgn0036411,Sox21a
Sox21b,FBgn0042630,DNA-binding with transcription factor activity,HMG_box,High,TFscore=5,FBgn0042630,Sox21b
SoxN,FBgn0029123,DNA-binding with transcription factor activity,HMG_box,High,TFscore=1,FBgn0029123,SoxN
Sp1,FBgn0020378,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=2,FBgn0020378,Sp1
spen,FBgn0016977,Co-factor,,,,FBgn0016977,spen
Spps,FBgn0039169,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0039169,Spps
Spt3,FBgn0037981,DNA-binding with transcription factor activity,,,,FBgn0037981,Spt3
spt4,FBgn0028683,Chromatin regulation,,,,FBgn0028683,spt4
Spt5,FBgn0040273,Co-factor,,,,FBgn0040273,Spt5
Spt6,FBgn0028982,Chromatin regulation,,,,FBgn0028982,Spt6
sqd,FBgn0263396,Chromatin regulation,,,,FBgn0263396,sqd
sqz,FBgn0010768,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0010768,sqz
sr,FBgn0003499,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0003499,sr
SREBP,FBgn0261283,DNA-binding with transcription factor activity,HLH,,TFscore=1,FBgn0261283,SREBP
srp,FBgn0003507,DNA-binding with transcription factor activity,GATA,High,TFscore=1,FBgn0003507,srp
Sry-beta,FBgn0003511,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0003511,Sry-beta
Sry-delta,FBgn0003512,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0003512,Sry-delta
ss,FBgn0003513,DNA-binding with transcription factor activity,HLH,High,TFscore=1,FBgn0003513,ss
Ssb-c31a,FBgn0015299,DNA-binding with transcription factor activity,,High,,FBgn0015299,Ssb-c31a
Ssdp,FBgn0011481,DNA-binding with transcription factor activity,,Medium,,FBgn0011481,Ssdp
Ssl1,FBgn0037202,DNA-binding with transcription factor activity,,,,FBgn0037202,Ssl1
ssp,FBgn0036248,DNA-binding with transcription factor activity,zf-BED,,TFscore=NA,FBgn0036248,ssp
Ssrp,FBgn0010278,DNA-binding with transcription factor activity,HMG_box,Medium,TFscore=6,FBgn0010278,Ssrp
Ssu72,FBgn0031054,Maybe TF,,,,FBgn0031054,Ssu72
Stat92E,FBgn0016917,DNA-binding with transcription factor activity,STAT_bind,High,TFscore=1,FBgn0016917,Stat92E
stc,FBgn0001978,DNA-binding with transcription factor activity,zf-NF-X1,Medium,TFscore=6,FBgn0001978,stc
stwl,FBgn0003459,DNA-binding with transcription factor activity,BESS,Medium,TFscore=6,FBgn0003459,stwl
Su(H),FBgn0004837,DNA-binding with transcription factor activity,TIG,High,TFscore=1,FBgn0004837,Su(H)
su(Hw),FBgn0003567,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0003567,su(Hw)
su(sable),FBgn0003575,DNA-binding with transcription factor activity,,,,FBgn0003575,su(sable)
Su(Tpl),FBgn0014037,Co-factor,,,,FBgn0014037,Su(Tpl)
Su(var)2-10,FBgn0003612,DNA-binding with transcription factor activity,zf-MIZ,Medium,TFscore=6,FBgn0003612,Su(var)2-10
Su(var)2-HP2,FBgn0026427,DNA-binding with transcription factor activity,AT_hook,,TFscore=NA,FBgn0026427,Su(var)2-HP2
Su(var)205,FBgn0003607,DNA-binding with transcription factor activity,,High,,FBgn0003607,Su(var)205
Su(var)3-7,FBgn0003598,DNA-binding with transcription factor activity,BESS,High,TFscore=5,FBgn0003598,Su(var)3-7
Su(var)3-9,FBgn0263755,Chromatin regulation,,,,FBgn0263755,Su(var)3-9
Su(z)12,FBgn0020887,DNA-binding with transcription factor activity,,Medium,,FBgn0020887,Su(z)12
Su(z)2,FBgn0265623,DNA-binding with transcription factor activity,,,,FBgn0265623,Su(z)2
sug,FBgn0033782,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0033782,sug
sv,FBgn0005561,DNA-binding with transcription factor activity,PAX,High,TFscore=2,FBgn0005561,sv
svp,FBgn0003651,DNA-binding with transcription factor activity,zf-C4,High,TFscore=5,FBgn0003651,svp
Tab2,FBgn0086358,DNA-binding with transcription factor activity,,,,FBgn0086358,Tab2
Taf1,FBgn0010355,DNA-binding with transcription factor activity,AT_hook,,TFscore=NA,FBgn0010355,Taf1
Taf10,FBgn0028398,Chromatin regulation,,,,FBgn0028398,Taf10
Taf10b,FBgn0026324,DNA-binding with transcription factor activity,,,,FBgn0026324,Taf10b
Taf11,FBgn0011291,DNA-binding with transcription factor activity,,,,FBgn0011291,Taf11
Taf12,FBgn0011290,DNA-binding with transcription factor activity,,,,FBgn0011290,Taf12
Taf12L,FBgn0031623,DNA-binding with transcription factor activity,,,,FBgn0031623,Taf12L
Taf13,FBgn0032847,DNA-binding with transcription factor activity,,,,FBgn0032847,Taf13
Taf2,FBgn0011836,DNA-binding with transcription factor activity,,,,FBgn0011836,Taf2
Taf4,FBgn0010280,DNA-binding with transcription factor activity,,,,FBgn0010280,Taf4
Taf5,FBgn0010356,DNA-binding with transcription factor activity,,,,FBgn0010356,Taf5
Taf6,FBgn0010417,DNA-binding with transcription factor activity,,,,FBgn0010417,Taf6
Taf7,FBgn0024909,DNA-binding with transcription factor activity,,,,FBgn0024909,Taf7
Taf8,FBgn0022724,DNA-binding with transcription factor activity,,,,FBgn0022724,Taf8
tai,FBgn0041092,Co-factor,HLH,High,TFscore=3,FBgn0041092,tai
tap,FBgn0015550,DNA-binding with transcription factor activity,HLH,Medium,TFscore=6,FBgn0015550,tap
tara,FBgn0040071,DNA-binding with transcription factor activity,,Medium,,FBgn0040071,tara
Tbp,FBgn0003687,DNA-binding with transcription factor activity,,,,FBgn0003687,Tbp
tef,FBgn0086350,DNA-binding with transcription factor activity,,Medium,,FBgn0086350,tef
TFAM,FBgn0038805,DNA-binding with transcription factor activity,HMG_box,High,TFscore=5,FBgn0038805,TFAM
TfAP-2,FBgn0261953,DNA-binding with transcription factor activity,,,,FBgn0261953,TfAP-2
Tfb1,FBgn0033929,DNA-binding with transcription factor activity,,,,FBgn0033929,Tfb1
Tfb4,FBgn0031309,DNA-binding with transcription factor activity,,,,FBgn0031309,Tfb4
TfIIA-L,FBgn0011289,DNA-binding with transcription factor activity,,,,FBgn0011289,TfIIA-L
TfIIA-S,FBgn0013347,DNA-binding with transcription factor activity,,,,FBgn0013347,TfIIA-S
TfIIA-S-2,FBgn0040338,DNA-binding with transcription factor activity,,,,FBgn0040338,TfIIA-S-2
TfIIB,FBgn0004915,DNA-binding with transcription factor activity,,,,FBgn0004915,TfIIB
TfIIEalpha,FBgn0015828,DNA-binding with transcription factor activity,,,,FBgn0015828,TfIIEalpha
TfIIEbeta,FBgn0015829,DNA-binding with transcription factor activity,,,,FBgn0015829,TfIIEbeta
TfIIFalpha,FBgn0010282,DNA-binding with transcription factor activity,,,,FBgn0010282,TfIIFalpha
TfIIFbeta,FBgn0010421,DNA-binding with transcription factor activity,,,,FBgn0010421,TfIIFbeta
TfIIS,FBgn0010422,DNA-binding with transcription factor activity,,,,FBgn0010422,TfIIS
tgo,FBgn0264075,DNA-binding with transcription factor activity,HLH,High,TFscore=2,FBgn0264075,tgo
TH1,FBgn0010416,Maybe TF,,,,FBgn0010416,TH1
Thd1,FBgn0026869,DNA-binding with transcription factor activity,AT_hook,,TFscore=NA,FBgn0026869,Thd1
tHMG1,FBgn0038978,DNA-binding with transcription factor activity,HMG_box,Medium,TFscore=6,FBgn0038978,tHMG1
tHMG2,FBgn0038979,DNA-binding with transcription factor activity,HMG_box,Medium,TFscore=6,FBgn0038979,tHMG2
Tif-IA,FBgn0032988,DNA-binding with transcription factor activity,,,,FBgn0032988,Tif-IA
tim,FBgn0014396,Maybe TF,,,,FBgn0014396,tim
tin,FBgn0004110,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0004110,tin
tio,FBgn0028979,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0028979,tio
Tip60,FBgn0026080,Chromatin regulation,,,,FBgn0026080,Tip60
tj,FBgn0000964,DNA-binding with transcription factor activity,bZIP_Maf,Medium,TFscore=6,FBgn0000964,tj
tll,FBgn0003720,DNA-binding with transcription factor activity,zf-C4,High,TFscore=1,FBgn0003720,tll
tn,FBgn0265356,Maybe TF,,,,FBgn0265356,tn
tna,FBgn0026160,DNA-binding with transcription factor activity,zf-MIZ,Medium,TFscore=6,FBgn0026160,tna
toe,FBgn0036285,DNA-binding with transcription factor activity,Homeobox|PAX,Medium,TFscore=6,FBgn0036285,toe
Top3alpha,FBgn0040268,DNA-binding with transcription factor activity,,,,FBgn0040268,Top3alpha
topi,FBgn0037751,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0037751,topi
tou,FBgn0033636,DNA-binding with transcription factor activity,,,,FBgn0033636,tou
toy,FBgn0019650,DNA-binding with transcription factor activity,Homeobox|PAX,High,TFscore=1,FBgn0019650,toy
trem,FBgn0038767,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0038767,trem
Trf,FBgn0010287,DNA-binding with transcription factor activity,,,,FBgn0010287,Trf
Trf2,FBgn0261793,DNA-binding with transcription factor activity,,,,FBgn0261793,Trf2
trh,FBgn0262139,DNA-binding with transcription factor activity,HLH,,TFscore=2,FBgn0262139,trh
Trl,FBgn0013263,DNA-binding with transcription factor activity,GAGA,High,TFscore=1,FBgn0013263,Trl
Trn-SR,FBgn0031456,Maybe TF,,,,FBgn0031456,Tnpo-SR
trr,FBgn0023518,DNA-binding with transcription factor activity,,,,FBgn0023518,trr
Trs20,FBgn0266724,Maybe TF,,,,FBgn0266724,Trs20
trx,FBgn0003862,DNA-binding with transcription factor activity,,,,FBgn0003862,trx
tsh,FBgn0003866,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0003866,tsh
ttk,FBgn0003870,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=1,FBgn0003870,ttk
tup,FBgn0003896,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0003896,tup
Tusp,FBgn0039530,DNA-binding with transcription factor activity,,Medium,,FBgn0039530,Tusp
twi,FBgn0003900,DNA-binding with transcription factor activity,HLH,High,TFscore=1,FBgn0003900,twi
twin,FBgn0011725,Co-factor,,,,FBgn0011725,twin
tx,FBgn0263118,DNA-binding with transcription factor activity,HLH,,TFscore=5,FBgn0263118,tx
Ubx,FBgn0003944,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0003944,Ubx
unc-4,FBgn0024184,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0024184,unc-4
unpg,FBgn0015561,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0015561,unpg
Unr,FBgn0263352,DNA-binding with transcription factor activity,,,,FBgn0263352,Unr
